id,name,slug,type,address,city_id,lat,lng,is_open,is_nfc,cash_in,working_weekends,is_digital,work_hours_week,work_hours_saturday,work_hours_sunday,notes
188,"Yeni Suraxanı qəsəbəsi, Market",yeni-suraxani-qesebesi-market-822,A,"Suraxanı rayonu, Yeni Suraxanı qəsəbəsi, 14 iyul küç.12 (Market)",1,40.37065958,49.83901017,1,0,0,0,0,,,,
189,"Nəsimi rayonu, Araz Market",nesimi-rayonu-araz-market-821,A,"Nəsimi rayonu, S.Vurğun 134 (Araz Market)",1,40.40128,49.831547,1,0,1,0,0,,,,
190,Azərbaycan Tibb Universiteti,azerbaycan-tibb-universiteti-820,A,"Nəsimi rayonu, S.Vurğun 167 (Azərbaycan Tibb Universiteti)",1,40.394917,49.833338,1,0,1,0,0,,,,
191,Bakıxanov filialı,bakixanov-filiali-817,A,Sabunçu ray. Bakıxanov qəs. S. Qocayev küç. 13,1,40.41672924431894,49.96523599558729,1,0,1,0,0,,,,
192,Xəzər  ray. lezzet şirniyyat evi,xezer-ray-lezzet-shirniyyat-evi-815,A,"Bakı şəh. Xəzər ray., Yesenin küç. 56 (“Ləzzət Cake House”)",1,40.487128,50.165265,1,0,1,0,0,,,,
193,Aqrolizinq ASC,aqrolizinq-asc-814,A,Sabunçu  ray.  Bakıxanov qəs.  B. Bünyadov küç. 12,1,40.427352449998786,49.939254852028874,1,0,0,0,0,,,,
194,Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti,azerbaycan-dovlet-medeniyyet-ve-incesenet-universiteti-813,A,"Yasamal ray, İnşaatçılar pr. 39 (ADMİU)",1,40.379928,49.820669,1,0,0,0,0,,,,
195,Azərbaycan Dövlət Neft və Sənaye Universiteti,azerbaycan-dovlet-neft-ve-senaye-universiteti-812,A,"Nəsimi  ray, Dilarə Əliyeva küç. 227",1,40.377541,49.84729,1,0,0,0,0,,,,
196,Əmanətlərin Sığortalanması Fondu,emanetlerin-sigortalanmasi-fondu-811,A,Xətai  ray.  Babək pr. 16,1,40.388209,49.876007,1,0,0,0,0,,,,
197,"Araz market, Masazır qəsəbəsi",araz-market-masazir-qesebesi-810,A,"Abşeron rayonu, Masazır qəsəbəsi, Əliağa Vahid küçəsi",1,40.478849,49.75331,1,0,0,0,0,,,,
198,Bravo market,bravo-market-787,A,"Xətai rayonu, Babək prospekti ilə Nəcəfqulu Rəfiyev küçəsinin kəsişməsi",1,40.388256,49.87425,1,0,0,0,0,,,,
199,"Xüsusi Müalicə Sağlamlıq Kompleksi, Badamdar qəsəbəsi",xususi-mualice-saglamliq-kompleksi-badamdar-qesebesi-782,A,"Səbail rayonu, Badamdar qəsəbəsi, 31-ci Badamdar şossesi",1,40.353052,49.809492,1,0,0,0,0,,,,
202,"Araz market, Yeni Günəşli qəsəbəsi",araz-market-yeni-guneshli-qesebesi-774,A,"Suraxanı rayonu, Yeni Günəşli qəsəbəsi, V yaşayış massivi",1,40.383624,49.982603,1,0,0,0,0,,,,
204,"Makromart, Nərimanov",makromart-nerimanov-758,A,"Nərimanov rayonu, Ülvi Bünyadzadə küçəsi 17",1,40.38879,49.849727,1,0,0,0,0,,,,
205,Bilgah Beach Hotel,bilgeh-beach-hotel-972,A,"Xəzər rayonu, Bilgəh qəsəbəsi, Qələbə küçəsi 94",1,40.38631688178687,49.94808675204608,1,0,0,0,0,,,,
206,"Oba Market, M.Ə.Rəsulzadə qəs.",oba-market-meresulzade-qes-754,A,"Binəqədi rayonu, M.Ə. Rəsulzadə qəs., Arif Hüseynov küçəsi",1,40.436135,49.841961,1,0,0,0,0,,,,
207,Bakı Dövlət Universiteti,baki-dovlet-universiteti-751,A,"Yasamal rayonu, Z. Xəlilov küçəsi 23",1,40.374622,49.811245,1,0,0,0,0,,,,
210,Suraxanı Neft Əməliyyat Şirkəti,suraxani-neft-emeliyyat-shirketi-743,A,"Suraxanı rayonu, Əmircan qəsəbəsi, Xanlar Ələkbərov küçəsi 20",1,40.422035,50.004919,1,0,0,0,0,,,,
211,"Bolmart, Salamzadə küçəsi",bolmart-salamzade-kucesi-742,A,"Yasamal rayonu, Ə. Salamzadə küçəsi 1058",1,40.398564,49.815984,1,1,0,0,0,,,,
212,Veysəloğlu Şirkətlər Qrupu,veyseloglu-shirketler-qrupu-739,A,"Nizami rayonu, Keşlə qəsəbəsi, 2-ci Eninə küçəsi 2",1,40.403691,49.89388,1,0,0,0,0,,,,
213,Yasamal Rayon Mühafizə İdarəsi,yasamal-rayon-muhafize-idaresi-738,A,"Yasamal rayonu, Əsəd Əhmədov küçəsi 26B",1,40.39384,49.803719,1,0,0,0,0,,,,
214,Hökümət Evi,hokumet-evi-737,A,"Səbail rayonu, Üzəyir Hacıbəyli küşəsi 80",1,40.374136,49.85196,1,0,0,0,0,,,,
215,Balaxanı Neft Şirkəti,balaxani-neft-shirketi-736,A,"Sabunçu r-nu, Sabunçu qəsəbəsi, Seyid Hüseyn küçəsi 5",1,40.442584,49.945713,1,0,0,0,0,,,,
216,"Araz market, Hövsan",araz-market-hovsan-734,A,"Suraxanı rayonu, Hövsan qəsəbəsi, İlqar Əhlimanov küçəsi 225",1,40.360502,50.080063,1,0,0,0,0,,,,
217,Badamdar filialı,badamdar-filiali-731,A,Badamdar qəsəbəsi Mikayıl Müşfiq küçəsi 1C,1,40.40080875,49.853639,1,0,0,0,0,,,,
218,Azərbaycan avtomobil yolları dövlət agentliyi,azerbaycan-avtomobil-yollari-dovlet-agentliyi-730,A,"Binəqədi rayonu, Biləcəri qəsəbəsi, R. İsmayılov küçəsi 20/25",1,40.423698,49.802321,1,0,0,0,0,,,,
219,Vergilər Nazirliyi yanında Milli Gəlirlər Departamenti,vergiler-nazirliyi-yaninda-milli-gelirler-departamenti-728,A,"Nizami rayonu, Heydər Əliyev prospekti 105",1,40.41212,49.895439,1,0,0,0,0,,,,
220,Azercell Telekom MMC-Müştəri Xidmətləri,azercell-telekom-mmc-mushteri-xidmetleri-727,A,"Yasamal rayonu, Bəsti Bağırova küçəsi 2",1,40.383542,49.823647,1,0,0,0,0,,,,
221,Azərbaycan Memarlıq və İnşaat Universiteti,azerbaycan-memarliq-ve-inshaat-universiteti-726,A,"Yasamal rayonu, A. Sultanova küçəsi 11",1,40.369344,49.812799,1,0,0,0,0,,,,
222,Azərbaycan Dövlət Neft və Sənaye Universiteti giris 1,azerbaycan-dovlet-neft-ve-senaye-universiteti-giris-1-725,A,"Nəsimi rayonu, Azadliq pr 20",1,40.378149,49.848406,1,0,0,0,0,,,,
223,"A.Neymətulla küçəsi 23, Nərimanov",aneymetulla-kucesi-23-nerimanov-724,A,"Nərimanov rayonu, A.Neymətulla küçəsi 23",1,40.397882,49.877167,1,1,0,0,0,,,,
224,"Q.Abbasov küşəsi 13, Bayıl qəsəbəsi",qabbasov-kushesi-13-bayil-qesebesi-723,A,"Səbail rayonu, Bayıl qəsəbəsi, Qurban Abbasov küşəsi 13",1,40.469913,49.62663,1,0,0,0,0,,,,
225,"Tayqa ticarət mərkəzi, Binəqədi rayonu",tayqa-ticaret-merkezi-bineqedi-rayonu-722,A,"Binəqədi rayonu, 7-ci mkr., Abay Kunanbayev küçəsi 312",1,40.431738,49.851662,1,0,0,0,0,,,,
226,Məmmədli İcra nümayəndəliyi,memmedli-icra-numayendeliyi-719,A,Bakı ş. Abşeron ray. Məmmədli qəsəbəsi,1,40.51046924858607,49.91927396735568,1,0,0,0,0,,,,
227,ADA Universiteti,ada-universiteti-941,A,"Nərimanov rayonu, Əhmədbəy Ağaoğlu küçəsi 11",1,40.509253489080784,50.16296028936152,1,0,1,0,0,,,,
228,Bakı Beynəlxalq Dəniz Ticarət Limanı,baki-beynelxalq-deniz-ticaret-limani-714,A,"Qaradağ rayonu, Ələt qəsəbəsi",1,39.979957,49.441303,1,0,0,0,0,,,,
229,"Bravo Hipermarket, Əhmədli qəsəbəsi",bravo-hipermarket-ehmedli-qesebesi-713,A,"Xətai rayonu, Əhmədli qəsəbəsi, Ramiz Quliyev küçəsi 4",1,40.375128,49.945348,1,0,0,0,0,,,,
230,Azərbaycan Texniki Universiteti,azerbaycan-texniki-universiteti-712,A,"Yasamal rayonu, H. Cavid prospekti 25",1,40.369903,49.814939,1,0,1,0,0,,,,
231,Azərbaycan Dövlət Pedaqoji Universiteti,azerbaycan-dovlet-pedaqoji-universiteti-711,A,"Nəsimi rayonu, Ü. Hacıbeyli küçəsi 68",1,40.374269,49.84782,1,0,0,0,0,,,,
232,"Xəzər market, Qaraçuxur qəsəbəsi",xezer-market-qaracuxur-qesebesi-710,A,"Suraxanı rayonu, Qaraçuxur qəs., C. Qurbanov küçəsi, məh. 4057/4060",1,40.490556,49.75337,1,0,0,0,0,,,,
233,Koroğlu metro stansiyası,koroglu-metro-stansiyasi-709,A,"""Koroğlu"" metro stansiyası",1,40.420426,49.917966,1,0,0,0,0,,,,
234,"Makromart, Binəqədi rayonu",makromart-bineqedi-rayonu-705,A,"Binəqədi rayonu, Səttar Bəhlulzadə küçəsi 14",1,40.413083,49.828143,1,0,0,0,0,,,,
235,"Oba Market, Biləcəri qəsəbəsi",oba-market-bileceri-qesebesi-704,A,"Binəqədi rayonu, Biləcəri qəsəbəsi, məhəllə 50-5768",1,40.439613,49.810512,1,0,0,0,0,,,,
236,"Nursell market, Binəqədi rayonu",nursell-market-bineqedi-rayonu-699,A,"Binəqədi rayonu, Əcəmi Naxçıvani küçəsi 18A",1,40.415954,49.839832,1,1,0,0,0,,,,
237,"Qaradağ rayonu, Qobustan qəsəbəsi, Salyan şossesi Tabriz market",qaradag-rayonu-qobustan-qesebesi-salyan-shossesi-tabriz-market-698,A,"Qaradağ rayonu, Qobustan qəsəbəsi, Salyan şossesi",1,40.088136,49.416693,1,0,0,0,0,,,,
238,Qara Qarayev filialı,qara-qarayev-filiali-695,A,"Nizami rayonu, Qara Qarayev prospekti 29",1,40.417904,49.934665,1,0,1,0,0,,,,
239,"Holcim zavod, Sahil qəsəbəsi",holcim-zavod-sahil-qesebesi-693,A,"Bakı şəhəri, Sahil qəsəbəsi, Salyan Şossesi",1,40.251055,49.447787,1,0,0,0,0,,,,
260,"OBA market, Keşlə qəsəbəsi",oba-market-keshle-qesebesi-593,A,"Nizami rayonu, Keşlə qəsəbəsi, Mirzə Ələkbər Sabir küçəsi 33",1,40.394027,49.895175,1,0,0,0,0,,,,
261,"Bolmart, Nəsimi rayonu",bolmart-nesimi-rayonu-585,A,"Bakı şəhəri, Nəsimi rayonu, Səməd Vurğun küçəsi 75",1,40.384029,49.838089,1,0,1,0,0,,,,
262,"Poçt, Balaxanı qəsəbəsi",poct-balaxani-qesebesi-583,A,"Sabunçu r-nu, Balaxanı qəsəbəsi, M.Ə. Sabir küçəsi 1",1,40.45912294703117,49.92292304844001,1,1,0,0,0,,,,
263,"Favorit market, Neapol dairəsinin yanı",poct-5-lokbatan-qesebesi-65,A,"Bakı şəhəri, Xətai rayonu, Ə.Şıxlinski küçəsi 2942A",1,40.381038,49.965178,1,0,0,0,0,,,,
264,Gənclik Mall,genclik-mall-581,A,"Fətəli Xan Xoyski pr. 38, Gənclik Mall TM-nin -1-ci mərtəbəsi",1,40.399986,49.852837,1,0,1,0,0,,,,
265,ATM köşkü,qacqinkom-568,A,"Bakı şəh,Tbilisi pr. 129",1,40.384488,49.787804,1,1,0,0,0,,,,
266,"Qobu Park yaşayış massivi, Qaradağ rayonu",qobu-park-yashayish-massivi-qaradag-rayonu-192,A,"Bakı şəhəri, Qaradağ rayonu, Lökbatan Qaradağ yolu, 3-cü km",1,40.346505,49.749795,1,1,0,0,0,,,,
267,"Rahat market, Binə qəs",rahat-market-bine-qes-173,A,"Xəzər rayonu, Binə qəs., Sovxoz şossəsi 3-cü km",1,40.423066,50.103744,1,0,0,0,0,,,,
268,Yasamal filialı,yasamal-filiali-172,A,"Bakı şəhəri, Yasamal rayonu, Landau küçəsi 6",1,40.37247909866426,49.8169990679617,1,0,1,0,0,,,,
269,"Lukoyl YDM, Digah qəsəbəsi",lukoyl-ydm-digah-qesebesi-170,A,"Abşeron rayonu, Digah qəsəbəsi",1,40.484697,49.865566,1,0,0,0,0,,,,
270,"Rahat market, Maştağa qəsəbəsi",rahat-market-mashtaga-qesebesi-155,A,"Sabunçu rayonu, Maştağa qəsəbəsi, Nizami küçəsi 2B",1,40.528319,49.99792,1,0,0,0,0,,,,
271,Biləcəri dəmiryol stansiyası,bileceri-demiryol-stansiyasi-154,A,"Binəqədi rayonu, Biləcəri qəsəbəsi, Y. Hüseynov küçəsi 18",1,40.432045,49.808092,1,0,0,0,0,,,,
272,Nəsimi Rayon Mühafizə İdarəsi,nesimi-rayon-muhafize-idaresi-151,A,"Nəsimi rayonu, S.Vurğun küçəsi 112",1,40.393862,49.835105,1,0,0,0,0,,,,
273,"5 saylı ASAN xidmət mərkəzi, Nizami rayonu",5-sayli-asan-xidmet-merkezi-nizami-rayonu-149,A,"Nizami rayonu, H.Əliyev prospekti 115",1,40.417519,49.908408,1,0,0,0,0,,,,
274,Azərbaycan Dəmir Yolları QSC,azerbaycan-demir-yollari-qsc-148,A,"Nəsimi rayonu, D.Əliyeva küçəsi 230",1,40.37690989037636,49.835694071011645,1,0,0,0,0,,,,
275,24/7 Elektron Xidmət Mərkəzi N2,247-elektron-xidmet-merkezi-n2-147,A,"Nərimanov rayonu, A.Neymətulla küçəsi 54",1,40.40504312,49.87049888,1,0,1,0,0,,,,
276,"Füzuli market, Qaradağ rayonu",fuzuli-market-qaradag-rayonu-146,A,"Bakı şəhəri, Qaradağ rayonu, Ümid qəsəbəsi",1,40.198405,49.507495,1,0,0,0,0,,,,
277,İçərişəhər filialı,icerisheher-filiali-144,A,"Bakı şəh Səbail rayonu, Bünyad Sərdarov küçəsi 14",1,40.39319784998859,49.92725101157756,1,0,1,0,0,,,,
278,Gənclik filialı,genclik-filiali-143,A,"Nərimanov rayonu, Həsən Əliyev küçəsi, 889-cu məhəllə, ev 82",1,40.401972,49.848212,1,0,1,0,0,,,,
279,Bakıelektrikşəbəkə,bakielektrikshebeke-142,A,"Nərimanov rayonu, Ə. Qayıbov küçəsi 8",1,40.414386,49.880714,1,0,0,0,0,,,,
280,"Rahat market, Nizami rayonu",rahat-market-nizami-rayonu-140,A,"Nizami rayonu, R.Rüstəmov küçəsi ilə Şərifli küçəsinin kəsişməsi",1,40.578384,49.650996,1,0,0,0,0,,,,
281,"Rahat market, Müşfiqabad qəsəbəsi",rahat-market-mushfiqabad-qesebesi-139,A,"Qaradağ rayonu, Müşfiqabad qəsəbəsi, Bakı-Şamaxı yolunun 16-cı km",1,40.460218,49.656112,1,0,0,0,0,,,,
282,Sərham Market,serham-market-137,A,"Sabunçu rayonu, Bakıxanov qəsəbəsi, Y.Əliyev küçəsi 37",1,40.436693,49.959399,1,0,0,0,0,,,,
283,Park Bulvar,park-bulvar-136,A,"Səbail rayonu, Neftçilər prospekti 92",1,40.3907,49.834316,1,0,0,0,0,,,,
284,Qaradağ filialı,qaradag-rayon-filiali-130,A,"Qaradağ rayonu, Lökbatan qəsəbəsi, 28 May küçəsi",1,40.320967,49.737982,1,0,1,0,0,,,,
285,"Sarı Market, Biləcəri qəsəbəsi",sari-market-bileceri-qesebesi-124,A,"Bakı şəhəri, Binəqədi rayonu, Biləcəri qəsəbəsi",1,40.441074,49.832039,1,1,0,0,0,,,,
286,Əhmədli filialı,ehmedli-filiali-123,A,"Xətai rayonu, Sarayevo küçəsi, 7Q",1,40.38656917,49.95700391,1,0,1,0,0,,,,
287,Nərimanov filialı,nerimanov-rayon-filiali-121,A,"Nərimanov rayonu, Əliyar Əliyev küçəsi 15",1,40.401187,49.881676,1,0,1,0,0,,,,
288,Xətai filialı,xetai-filiali-120,A,"Xətai rayonu, S.Orucov küçəsi 12",1,40.379852,49.865684,1,0,1,0,0,,,,
289,Memar Əcəmi metro stansiyası,memar-ecemi-metro-stansiyasi-118,A,"""Memar Əcəmi"" metro stansiyası",1,40.410444,49.814553,1,0,0,0,0,,,,
290,"Araz market, BDU",araz-market-bdu-116,A,"Yasamal rayonu, Z. Xəlilov küçəsi 38A",1,40.37755760606438,49.81214311189182,1,0,0,0,0,,,,
291,"Araz market, Statistika komitəsi",araz-market-statistika-komitesi-115,A,"Yasamal rayonu, İnşaatçılar prospekti 31",1,40.383926,49.822778,1,0,1,0,0,,,,
292,"Araz market, Buzovna qəsəbəsi",araz-market-buzovna-qesebesi-114,A,"Xəzər rayonu, Buzovna qəsəbəsi H. Eyvazov küçəsi 47",1,40.516739,50.101837,1,0,0,0,0,,,,
293,"Araz market, Maştağa qəsəbəsi",araz-market-mashtaga-qesebesi-113,A,"Sabunçu rayonu, Maştağa qəsəbəsi, Zabrat-Maştağa yolu 27 KM",1,40.506678,49.97556,1,0,0,0,0,,,,
294,"Rahat market, Qala qəsəbəsi",rahat-market-qala-qesebesi-112,A,"Xəzər rayonu, Qala qəsəbəsi, Qala küçəsi 15",1,40.474614,50.109534,1,0,0,0,0,,,,
301,"Nicat market, Digah kəndi",nicat-market-digah-kendi,A,"Abşeron rayonu, Digah kəndi, H.Rəhmanov küçəsi 4A",2,40.492508,49.865331,1,0,0,0,0,,,,
302,"Qarabağ market, Ağcabədi rayonu",qarabag-market-agcabedi-rayonu-991,A,"Ağcabədi rayonu, 1 saylı qəsəbə",3,40.052522,47.40919,1,0,0,0,0,,,,
311,Ağcabədi filialı,agcabedi-rayon-filiali-388,A,"Ağcabədi rayon, F. Əlizadə küçəsi 5",3,40.052417,47.460606,1,0,0,0,0,,,,
334,Ağsu  filialı,agsu-rayon-filiali,A,"Ağsu rayon, H. Əliyev küçəsi 109",7,40.567021,48.402823,1,0,0,0,0,,,,
335,"Səncərədi kəndi, Market",senceredi-kendi-market-806,A,"Astara rayonu, Səncərədi kəndi",8,38.465206,48.810206,1,0,0,0,0,,,,
338,"Şahin Supermarket, Kijəbə kəndi",shahin-supermarket-kijebe-kendi-506,A,"Astara rayonu, Kijəbə kəndi",8,38.532666,48.806108,1,0,0,0,0,,,,
339,"Ərçivan kəndi, market",ercivan-kendi-market-505,A,"Astara rayonu, Ərçivan kəndi",8,38.499255,48.830995,1,0,0,0,0,,,,
340,"Astara, ""Yeni"" market",astara-yeni-market-504,A,"Astara şəhəri, H. Əliyev prospekti",8,38.464665179643276,48.87258932312793,1,0,0,0,0,,,,
341,"Pensər kəndi, ""Ballı"" market",penser-kendi-balli-market-503,A,"Astara rayonu, Pensər kəndi",8,38.602874,48.813277,1,0,0,0,0,,,,
342,Astara filialı,astara-rayon-filiali-502,A,"Astara şəhəri, H. Əliyev prospekti 71",8,38.45038,48.874116,1,0,0,0,0,,,,
343,Babək filialı,babekbabek-filiali-989,A,"Naxçıvan MR, Babək rayonu, H. Əliyev prospekti 26",9,39.158048,45.446225,1,0,0,0,0,,,,
345,"Cəhri kəndi, İcra Nümayəndəliyi",cehri-kendi-icra-numayendeliyi-237,A,"Naxçıvan MR, Babək rayonu, Cəhri kəndi",9,39.345470,45.415655,1,0,0,0,0,,,,
348,"Kərimbəyli qəsəbəsi, İcra Nümayəndəliyi",kerimbeyli-qesebesi-icra-numayendeliyi-176,A,"Naxçıvan MR, Babək rayonu, Kərimbəyli kəndi",9,39.255596,45.454198,1,0,0,0,0,,,,
349,Binə Ticarət Mərkəzi,bine-ticaret-merkezi-1012,A,Baki ş. Səlyan şosesi,1,40.409088503283584,49.84755501155645,1,0,0,0,0,,,,
350,Sedərək ticarət söbəsi,sederek-ticaret-sobesi-1011,A,Baki-Ələt-Qazax-Gürcustan yolu 1063,1,40.324262,49.779551,1,0,0,0,0,,,,
353,"""Zift"" Supermarket, Zaqatala şəhəri",zift-supermarket-zaqatala-sheheri-285,A,"Zaqatala şəhəri, Nizami küçəsi 35",68,41.631885,46.650748,1,0,0,0,0,,,,
354,"Bazarstore Supermarket, Zaqatala şəhəri",bazarstore-supermarket-zaqatala-sheheri-284,A,"Zaqatala şəhəri,  Molla Vəli Vidadi küçəsi 3",68,41.629665,46.643903,1,0,0,0,0,,,,
355,Zaqatala  filialı,zaqatala-filiali-283,A,"Zaqatala şəhəri, H. Əliyev prospekti 169",68,41.630385,46.639276,1,0,0,0,0,,,,
356,"Orxan Electronics, Zərdab rayonu",orxan-electronics-zerdab-rayonu-939,A,"Zərdab rayonu, Azərbaycan küçəsi 122",69,40.211689,47.709049,1,0,0,0,0,,,,
357,Sunny market,sunny-market-784,A,"Zərdab şəhəri, Samir Abdullayev 39A",69,40.630144,47.464821,1,0,0,0,0,,,,
358,Zərdab filialı,zerdab-filiali-700,A,"Zərdab rayonu, H.Əliyev prospekti 17",69,40.220648,47.710186,1,0,0,0,0,,,,
359,"""Aydan Telekom"", Zərdab şəhəri",aydan-telekom-zerdab-sheheri-343hlaz,A,"Zərdab şəhəri, H. Əliyev prospekti 1",69,40.22853227080032,47.7069480618074,1,0,0,0,0,,,,
404,"Araz market, Xırdalan şəh",araz-market-xirdalan-sheh-592,A,"Xırdalan şəh., 28 məhəllə, Mehdi Hüseynzadə küçəsi 7",26,40.455727,49.741585,1,0,1,0,0,,,,
405,Improtex Travel,improtex-travel-4,A,"Səbail rayonu, Nizami küçəsi 66",1,40.45351264656224,49.74019896505457,1,0,0,0,0,,,,
406,"Pətək market, Ramanı qəsəbəsi",etek-market-ramani-qesebesi-5,A,"Bakı şəhəri, Ramanı qəsəbəsi, Şuşa şəhərciyi",1,40.468528,50.01434,1,0,0,0,0,,,,
407,"""Azərbaycan"" Nəşriyyatı",azerbaycan-neshriyyati-6,A,"Yasamal rayonu, Mətbuat prospekti 529",1,40.36957232451372,49.809999398272126,1,0,0,0,0,,,,
408,"Zirə, C.Əliyev küçəsi, Market",zire-celiyev-kucesi-market-7,A,"Xəzər rayonu, Zirə qəsəbəsi, Cəlal Əliyev küçəsi",1,40.375522,50.285835,1,1,0,0,0,,,,
409,Xəzər filialı,xezer-filiali-12,A,"Xəzər rayonu, Şüvəlan qəsəbəsi, A.İldırım küçəsi 16",1,40.48635014192187,50.17038722017195,1,0,1,0,0,,,,
410,"Market, Zirə-Pirallahı yolu",market-zire-pirallahi-yolu-13,A,"Xəzər rayonu, Zirə-Pirallahı yolu",1,40.427625,50.208242,1,1,0,0,0,,,,
411,N.Nərimanov metro stansiyası,nnerimanov-metro-stansiyasi-15,A,"""Nəriman Nərimanov"" metro stansiyası",1,40.403011,49.871276,1,0,0,0,0,,,,
412,"Araz market, Binə qəsəbəsi",araz-market-bine-qesebesi-16,A,"Xəzər rayonu, Binə qəsəbəsi, Əli İsazadə küçəsi 5",1,40.449923,50.087725,1,1,0,0,0,,,,
413,"Albalı market, Buzovna qəsəbəsi",albali-market-buzovna-qesebesi-17,A,"Xəzər rayonu,Buzovna qəsəbəsi, M.Ə. Sabir küçəsi 22",1,40.517702,50.070758,1,0,0,0,0,,,,
414,"Favorit Market, Buzovna",favorit-market-buzovna-19,A,"Buzovna qəsəbəsi, Rasim İmanov küçəsi 22A",1,40.527141,50.097978,1,0,0,0,0,,,,
415,Əmlak Məsələləri Dövlət Komitəsi,emlak-meseleleri-dovlet-komitesi-21,A,"Xətai rayonu, Y.Səfərov küçəsi 2",1,40.383338,49.86429,1,0,0,0,0,,,,
416,"Market, Qala qəsəbəsi",market-qala-qesebesi-22,A,"Xəzər rayonu, Qala qəsəbəsi, Sülh küçəsi 36",1,40.439403,50.172426,1,1,0,0,0,,,,
417,Ali Hərbi Məktəb,ali-herbi-mekteb-18,A,"Xətai rayonu, Naximov küçəsi 128",1,40.343227,49.964301,1,0,0,0,0,,,,
418,"56 saylı Poçt şöbəsi, Türkan Türkan qəsəbəsi",56-sayli-poct-shobesi-turkan-turkan-qesebesi-24,A,"Xəzər rayonu, Türkan qəsəbəsi, Xanlar küçəsi 29",1,40.365394,50.22301,1,1,0,0,0,,,,
419,İnşaatçılar metro stansiyası,inshaatcilar-metro-stansiyasi-25,A,"""İnşaatçılar"" metro stansiyası",1,40.391697,49.80231,1,0,0,0,0,,,,
420,"Makromart, Bakıxanov qəs",makromart-bakixanov-qes-26,A,"Sabunçu rayonu, Bakıxanov qəs., S.Mehmandarov küçəsi 28",1,40.424289,49.959763,1,0,1,0,0,,,,
421,"İstiqlaliyyət küç, Nar mobile",istiqlaliyyet-kuc-nar-mobile-30,A,"Səbail rayonu, İstiqlaliyyət küçəsi 43",1,40.324262,49.779551,1,0,0,0,0,,,,
422,"Rahat market, Azadlıq pr.",rahat-market-azadliq-pr-31hl,A,"Binəqədi rayonu, S.S.Axundov küçəsi 3G",1,40.425792,49.843827,1,0,0,0,0,,,,
423,Nəsimi metro stansiyası,nesimi-metro-stansiyasi-33hl,A,"""Nəsimi"" metro stansiyası",1,40.424451,49.823987,1,0,0,0,0,,,,
424,Azadlıq Prospekti metro stansiyası,azadliq-prospekti-metro-stansiyasi-34hl,A,"""Azadlıq Prospekti"" metro stansiyası",1,40.425226,49.842249,1,0,0,0,0,,,,
425,"Sarı Market, Yeni Yasamal",sari-market-yeni-yasamal-38,A,"Yasamal rayonu, Y.Yasamal, Xiyabani 1",1,40.401026,49.797352,1,0,0,0,0,,,,
426,Mincivan ticarət mərkəzi,mincivan-ticaret-merkezi-40,A,"Xətai rayonu, M.Rüstəmov küçəsi 24/20",1,40.387380559181665,49.96159514550303,1,0,0,0,0,,,,
427,"Oba market, 4-cü mkr.",oba-market-4-cu-mkr-41,A,"Nəsimi rayonu, 20 Yanvar küçəsi 40B",1,40.4152,49.814193,1,1,0,0,0,,,,
428,Socar Petrolium,socar-petrolium-42,A,"Pirallahı qəsəbəqəsi, Məşədi Əzizbəyov küçəsi 22",1,40.458197,50.336303,1,0,0,0,0,,,,
429,"Hobby market, Əhmədli",hobby-market-ehmedli-46,A,"Xətai rayonu, Aşıq Ələsgər küçəsi 2",1,40.543586,49.662951,1,1,1,0,0,,,,
430,"Ballı market, Y.Günəşli qəsəbəsi",balli-market-yguneshli-qesebesi-47,A,"Yeni Günəşli qəsəbəsi, D yaşayış massivi, 12 nömrəli binanın arxası",1,40.376322,49.978083,1,1,0,0,0,,,,
431,"Favorit market, Həzi Aslanov",favorit-market-hezi-aslanov-48,A,"Xətai rayonu, Gəncə prospekti, məhəllə 29/42",1,40.367565,49.95975,1,0,0,0,0,,,,
432,Həzi Aslanov metro stansiyası,hezi-aslanov-metro-stansiyasi-49,A,"""Həzi Aslanov"" metro stansiyası",1,40.372059,49.953732,1,0,0,0,0,,,,
433,"Zığ yolu, market",zig-yolu-market-50,A,"Xətai rayonu, Zığ şossesi 29",1,40.36514227286476,49.94861383532852,1,0,0,0,0,,,,
434,Xalqlar Dostluğu metro stansiyası,xalqlar-dostlugu-metro-stansiyasi-51,A,"""Xalqlar Dostluğu"" metro stansiyası",1,40.398286,49.95152,1,0,0,0,0,,,,
435,"Bolmart, 9 mkr.",bolmart-9-mkr-52,A,"Binəqədi rayonu, M. Cəlal küşəsi 314",1,40.421608,49.815091,1,0,0,0,0,,,,
436,Neftçilər metro stansiyası,neftciler-metro-stansiyasi-55,A,Neftçilər metro stansiyası,1,40.411458,49.942292,1,0,0,0,0,,,,
437,Torpaqların Dövlət İdarə Etməsinin Təşkili Üzrə Dövlət Agentliyi,torpaqlarin-dovlet-idare-etmesinin-teshkili-uzre-dovlet-agentliyi-56,A,"Yasamal rayonu, S.Mehdiyev küçəsi 269",1,40.389774,49.815124,1,0,0,0,0,,,,
438,"Bizim Market, K.Günəşli qəsəbəsi",bizim-market-kguneshli-qesebesi-57,A,"Xətai rayonu, Kiçik Günəşli qəsəbəsi, İ.İsmayılov küçəsi 5C",1,40.362785,49.969885,1,0,0,0,0,,,,
