source,type,location_id,name,address,city,country,latitude,longitude,phone,email,website,working_hours_weekday,working_hours_saturday,working_hours_sunday,cash_in,nfc,24_7,work_on_weekend,additional_info
ABB Bank,ATM,2149,ATM CNV STANSIYA SUMQAYIT,"Sumqayıt ş., Stansiya Sumqayıt",,Azerbaijan,40.5563,49.6099,,,,,,,False,,,,"Status: , Type: ATM"
ABB Bank,ATM,2201,ATM SUMGAYIT ASAN NR,"Sumqayıt şəhəri, 15-ci məhəllə, ev 42d (ASAN xidmət - Sumqayıt)",,Azerbaijan,40.587334,49.664962,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2281,ATM CNV CORAT QASABA NUMAY.,"Sumqayıt, Corat qəsəbəsi, (Qəsəbə nümayəndəliyi)",,Azerbaijan,40.57292344869721,49.70866807708819,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2339,ATM CNV MASAZIR ARAZ M WR,"Abşeron rayonu, Masazır qəs. Nəsib bəy Yusifbəyli küçəsi, 16a/2 (ARAZ market)",,Azerbaijan,40.478819,49.753169,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2377,ATM CNV MASAZIR BAZARSTORE WR,"Abşeron r-nu, Masazır kəndi (Bazarstore Masazır)",,Azerbaijan,40.49550642191403,49.75990838920517,,,,,,,True,,,True,"Status: , Type: ATM"
ABB Bank,ATM,2379,ATM SUMGAYIT BAZARSTORE-2 WR,"Sumqayıt, (Bazarstore Sumqayıt-2)",,Azerbaijan,40.575869,49.679852,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2384,ATM RIM XIR MASAZIR BRAVO,"Abşeron, Masazır qəsəbəsi, istiqlaliyyat küçəsi, (Bravo Masazır)",,Azerbaijan,40.49081239198716,49.7547794024174,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2480,ATM XIR RIM YENI SUMGAYIT 1 GRG,"Sumqayıt ş., 13-cü mkr H. Hacıbəyov küç. (ABB Yeni Sumqayıt filialı)",,Azerbaijan,40.57039155386206,49.69006306351688,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2481,ATM YENI SUMGAYIT 2 GRG,"Sumqayıt ş., 13-cü mkr H. Hacıbəyov küç. (ABB Yeni Sumqayıt filialı)",,Azerbaijan,40.570405270445434,49.69004480470302,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2507,ATM XIR RIM XIRDALAN BRANCH 1 GRG,"Abşeron, Xırdalan şəhəri, M.Rəsulzadə küçəsi 3 (ABB- Xırdalan filialı)",,Azerbaijan,40.449048102506666,49.750372491439016,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,2508,ATM XIR RIM XIRDALAN BRANCH 2 GRG,"Abşeron, Xırdalan şəhəri, M.Rəsulzadə küçəsi 3 (ABB- Xırdalan filialı)",,Azerbaijan,40.44917978916914,49.75045339667672,,,,,,,True,,,,"Status: , Type: ATM"
ABB Bank,ATM,219,ATM OGUZ RIM ISMAYILLI IVANOVKA,"İsmayıllı , İvanovka kəndi",,Azerbaijan,40.74640017196066,48.029860170987625,,,,,,,False,,,,"Status: , Type: ATM"
